dataset,model,seed,iter,best_score,hyperparams
air_quality,BWO-SVR,42,53,0.5554,"{""C"":6.300000000000001,""epsilon"":0.0065970698177871935,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,54,0.5625,"{""C"":6.4,""epsilon"":0.006267216326897833,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,55,0.5531,"{""C"":6.5,""epsilon"":0.005953855510552941,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,56,0.5707,"{""C"":6.6000000000000005,""epsilon"":0.005656162735025293,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,57,0.5725,"{""C"":6.7,""epsilon"":0.005373354598274029,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,58,0.581,"{""C"":6.800000000000001,""epsilon"":0.005104686868360327,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,59,0.5784,"{""C"":6.9,""epsilon"":0.004849452524942311,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,60,0.5653,"{""C"":7.0,""epsilon"":0.004606979898695194,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,61,0.587,"{""C"":7.1000000000000005,""epsilon"":0.004376630903760435,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,62,0.5792,"{""C"":7.2,""epsilon"":0.004157799358572413,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,63,0.5842,"{""C"":7.300000000000001,""epsilon"":0.003949909390643792,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,64,0.5904,"{""C"":7.4,""epsilon"":0.003752413921111602,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,65,0.6044,"{""C"":7.5,""epsilon"":0.003564793225056022,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,66,0.5855,"{""C"":7.6000000000000005,""epsilon"":0.0033865535638032207,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,67,0.6101,"{""C"":7.7,""epsilon"":0.0032172258856130592,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,68,0.5931,"{""C"":7.800000000000001,""epsilon"":0.0030563645913324064,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,69,0.5982,"{""C"":7.9,""epsilon"":0.002903546361765786,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,70,0.5925,"{""C"":8.0,""epsilon"":0.0027583690436774966,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,71,0.6192,"{""C"":8.100000000000001,""epsilon"":0.0026204505914936217,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,72,0.5957,"{""C"":8.2,""epsilon"":0.0024894280619189406,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,73,0.6075,"{""C"":8.3,""epsilon"":0.0023649566588229936,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,74,0.6155,"{""C"":8.4,""epsilon"":0.0022467088258818434,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,75,0.6312,"{""C"":8.5,""epsilon"":0.002134373384587751,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,76,0.6446,"{""C"":8.600000000000001,""epsilon"":0.0020276547153583635,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,77,0.6417,"{""C"":8.7,""epsilon"":0.0019262719795904452,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,78,0.6342,"{""C"":8.8,""epsilon"":0.001829958380610923,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,79,0.6554,"{""C"":8.9,""epsilon"":0.0017384604615803768,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,80,0.6282,"{""C"":9.0,""epsilon"":0.001651537438501358,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,81,0.6336,"{""C"":9.1,""epsilon"":0.00156896056657629,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,82,0.636,"{""C"":9.200000000000001,""epsilon"":0.0014905125382474755,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,83,0.6157,"{""C"":9.3,""epsilon"":0.0014159869113351015,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,84,0.6571,"{""C"":9.4,""epsilon"":0.0013451875657683465,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,85,0.6337,"{""C"":9.5,""epsilon"":0.001277928187479929,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,86,0.6705,"{""C"":9.6,""epsilon"":0.0012140317781059325,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,87,0.6476,"{""C"":9.700000000000001,""epsilon"":0.0011533301892006358,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,88,0.6652,"{""C"":9.8,""epsilon"":0.001095663679740604,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,89,0.6791,"{""C"":9.9,""epsilon"":0.0010408804957535737,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,90,0.6339,"{""C"":10.0,""epsilon"":0.000988836470965895,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,91,0.6655,"{""C"":10.1,""epsilon"":0.0009393946474176001,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,92,0.6475,"{""C"":10.200000000000001,""epsilon"":0.0008924249150467202,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,93,0.6706,"{""C"":10.3,""epsilon"":0.0008478036692943841,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,94,0.6845,"{""C"":10.4,""epsilon"":0.0008054134858296649,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,95,0.6792,"{""C"":10.5,""epsilon"":0.0007651428115381816,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,96,0.6756,"{""C"":10.600000000000001,""epsilon"":0.0007268856709612725,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,97,0.6888,"{""C"":10.700000000000001,""epsilon"":0.0006905413874132089,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,98,0.6747,"{""C"":10.8,""epsilon"":0.0006560143180425484,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,42,99,0.6687,"{""C"":10.9,""epsilon"":0.0006232136021404209,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,0,0.1951,"{""C"":1.0,""epsilon"":0.1,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,1,0.2407,"{""C"":1.1,""epsilon"":0.095,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,2,0.2948,"{""C"":1.2,""epsilon"":0.09025,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,3,0.2747,"{""C"":1.3,""epsilon"":0.0857375,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,4,0.2869,"{""C"":1.4,""epsilon"":0.081450625,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,5,0.3286,"{""C"":1.5,""epsilon"":0.07737809374999999,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,6,0.3355,"{""C"":1.6,""epsilon"":0.07350918906249998,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,7,0.3302,"{""C"":1.7000000000000002,""epsilon"":0.06983372960937498,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,8,0.3331,"{""C"":1.8,""epsilon"":0.06634204312890622,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,9,0.3495,"{""C"":1.9,""epsilon"":0.0630249409724609,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,10,0.3636,"{""C"":2.0,""epsilon"":0.05987369392383787,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,11,0.3665,"{""C"":2.1,""epsilon"":0.05688000922764597,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,12,0.358,"{""C"":2.2,""epsilon"":0.05403600876626367,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,13,0.3583,"{""C"":2.3,""epsilon"":0.051334208327950485,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,14,0.3852,"{""C"":2.4000000000000004,""epsilon"":0.04876749791155296,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,15,0.4015,"{""C"":2.5,""epsilon"":0.046329123015975304,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,16,0.3973,"{""C"":2.6,""epsilon"":0.04401266686517654,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,17,0.4002,"{""C"":2.7,""epsilon"":0.04181203352191771,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,18,0.392,"{""C"":2.8,""epsilon"":0.039721431845821824,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,19,0.4214,"{""C"":2.9000000000000004,""epsilon"":0.03773536025353073,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,20,0.4134,"{""C"":3.0,""epsilon"":0.03584859224085419,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,21,0.4311,"{""C"":3.1,""epsilon"":0.03405616262881148,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,22,0.4249,"{""C"":3.2,""epsilon"":0.0323533544973709,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,23,0.4393,"{""C"":3.3000000000000003,""epsilon"":0.03073568677250236,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,24,0.4337,"{""C"":3.4000000000000004,""epsilon"":0.02919890243387724,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,25,0.4437,"{""C"":3.5,""epsilon"":0.027738957312183378,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,26,0.4577,"{""C"":3.6,""epsilon"":0.026352009446574204,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,27,0.4726,"{""C"":3.7,""epsilon"":0.025034408974245494,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,28,0.4525,"{""C"":3.8000000000000003,""epsilon"":0.023782688525533217,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,29,0.4496,"{""C"":3.9000000000000004,""epsilon"":0.022593554099256556,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,30,0.468,"{""C"":4.0,""epsilon"":0.02146387639429373,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,31,0.4627,"{""C"":4.1,""epsilon"":0.02039068257457904,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,32,0.4761,"{""C"":4.2,""epsilon"":0.019371148445850087,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,33,0.4654,"{""C"":4.300000000000001,""epsilon"":0.018402591023557582,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,34,0.4803,"{""C"":4.4,""epsilon"":0.017482461472379703,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,35,0.4871,"{""C"":4.5,""epsilon"":0.016608338398760716,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,36,0.4688,"{""C"":4.6,""epsilon"":0.01577792147882268,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,37,0.4988,"{""C"":4.7,""epsilon"":0.014989025404881546,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,38,0.4899,"{""C"":4.800000000000001,""epsilon"":0.014239574134637467,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,39,0.5058,"{""C"":4.9,""epsilon"":0.013527595427905593,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,40,0.5069,"{""C"":5.0,""epsilon"":0.012851215656510312,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,41,0.5231,"{""C"":5.1000000000000005,""epsilon"":0.012208654873684797,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,42,0.5169,"{""C"":5.2,""epsilon"":0.011598222130000557,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,43,0.5096,"{""C"":5.3,""epsilon"":0.011018311023500529,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,44,0.5219,"{""C"":5.4,""epsilon"":0.010467395472325502,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,45,0.5275,"{""C"":5.5,""epsilon"":0.009944025698709225,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,46,0.5458,"{""C"":5.6000000000000005,""epsilon"":0.009446824413773765,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,47,0.5377,"{""C"":5.7,""epsilon"":0.008974483193085076,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,48,0.5366,"{""C"":5.800000000000001,""epsilon"":0.00852575903343082,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,49,0.5491,"{""C"":5.9,""epsilon"":0.00809947108175928,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,50,0.5347,"{""C"":6.0,""epsilon"":0.007694497527671315,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,51,0.547,"{""C"":6.1000000000000005,""epsilon"":0.007309772651287749,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,52,0.5542,"{""C"":6.2,""epsilon"":0.006944284018723362,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,53,0.5602,"{""C"":6.300000000000001,""epsilon"":0.0065970698177871935,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,54,0.5657,"{""C"":6.4,""epsilon"":0.006267216326897833,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,55,0.541,"{""C"":6.5,""epsilon"":0.005953855510552941,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,56,0.5565,"{""C"":6.6000000000000005,""epsilon"":0.005656162735025293,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,57,0.5642,"{""C"":6.7,""epsilon"":0.005373354598274029,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,58,0.5646,"{""C"":6.800000000000001,""epsilon"":0.005104686868360327,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,59,0.5758,"{""C"":6.9,""epsilon"":0.004849452524942311,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,60,0.5713,"{""C"":7.0,""epsilon"":0.004606979898695194,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,61,0.5882,"{""C"":7.1000000000000005,""epsilon"":0.004376630903760435,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,62,0.5836,"{""C"":7.2,""epsilon"":0.004157799358572413,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,63,0.5843,"{""C"":7.300000000000001,""epsilon"":0.003949909390643792,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,64,0.5965,"{""C"":7.4,""epsilon"":0.003752413921111602,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,65,0.5797,"{""C"":7.5,""epsilon"":0.003564793225056022,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,66,0.5838,"{""C"":7.6000000000000005,""epsilon"":0.0033865535638032207,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,67,0.6009,"{""C"":7.7,""epsilon"":0.0032172258856130592,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,68,0.6145,"{""C"":7.800000000000001,""epsilon"":0.0030563645913324064,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,69,0.6131,"{""C"":7.9,""epsilon"":0.002903546361765786,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,70,0.5966,"{""C"":8.0,""epsilon"":0.0027583690436774966,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,71,0.6149,"{""C"":8.100000000000001,""epsilon"":0.0026204505914936217,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,72,0.6233,"{""C"":8.2,""epsilon"":0.0024894280619189406,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,73,0.6101,"{""C"":8.3,""epsilon"":0.0023649566588229936,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,74,0.6236,"{""C"":8.4,""epsilon"":0.0022467088258818434,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,75,0.6021,"{""C"":8.5,""epsilon"":0.002134373384587751,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,76,0.6041,"{""C"":8.600000000000001,""epsilon"":0.0020276547153583635,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,77,0.6352,"{""C"":8.7,""epsilon"":0.0019262719795904452,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,78,0.6269,"{""C"":8.8,""epsilon"":0.001829958380610923,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,79,0.6182,"{""C"":8.9,""epsilon"":0.0017384604615803768,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,80,0.6228,"{""C"":9.0,""epsilon"":0.001651537438501358,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,81,0.6425,"{""C"":9.1,""epsilon"":0.00156896056657629,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,82,0.6414,"{""C"":9.200000000000001,""epsilon"":0.0014905125382474755,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,83,0.6505,"{""C"":9.3,""epsilon"":0.0014159869113351015,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,84,0.6481,"{""C"":9.4,""epsilon"":0.0013451875657683465,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,85,0.6395,"{""C"":9.5,""epsilon"":0.001277928187479929,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,86,0.6551,"{""C"":9.6,""epsilon"":0.0012140317781059325,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,87,0.646,"{""C"":9.700000000000001,""epsilon"":0.0011533301892006358,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,88,0.6536,"{""C"":9.8,""epsilon"":0.001095663679740604,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,89,0.6531,"{""C"":9.9,""epsilon"":0.0010408804957535737,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,90,0.6583,"{""C"":10.0,""epsilon"":0.000988836470965895,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,91,0.6632,"{""C"":10.1,""epsilon"":0.0009393946474176001,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,92,0.6763,"{""C"":10.200000000000001,""epsilon"":0.0008924249150467202,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,93,0.6561,"{""C"":10.3,""epsilon"":0.0008478036692943841,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,94,0.6831,"{""C"":10.4,""epsilon"":0.0008054134858296649,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,95,0.684,"{""C"":10.5,""epsilon"":0.0007651428115381816,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,96,0.6819,"{""C"":10.600000000000001,""epsilon"":0.0007268856709612725,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,97,0.6705,"{""C"":10.700000000000001,""epsilon"":0.0006905413874132089,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,98,0.6838,"{""C"":10.8,""epsilon"":0.0006560143180425484,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,123,99,0.6913,"{""C"":10.9,""epsilon"":0.0006232136021404209,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,999,0,0.2041,"{""C"":1.0,""epsilon"":0.1,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,999,1,0.2377,"{""C"":1.1,""epsilon"":0.095,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,999,2,0.2601,"{""C"":1.2,""epsilon"":0.09025,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,999,3,0.2807,"{""C"":1.3,""epsilon"":0.0857375,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,999,4,0.2956,"{""C"":1.4,""epsilon"":0.081450625,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,999,5,0.3011,"{""C"":1.5,""epsilon"":0.07737809374999999,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,999,6,0.3259,"{""C"":1.6,""epsilon"":0.07350918906249998,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,999,7,0.3436,"{""C"":1.7000000000000002,""epsilon"":0.06983372960937498,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,999,8,0.355,"{""C"":1.8,""epsilon"":0.06634204312890622,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,999,9,0.3476,"{""C"":1.9,""epsilon"":0.0630249409724609,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,999,10,0.3589,"{""C"":2.0,""epsilon"":0.05987369392383787,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,999,11,0.3674,"{""C"":2.1,""epsilon"":0.05688000922764597,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,999,12,0.3553,"{""C"":2.2,""epsilon"":0.05403600876626367,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,999,13,0.3757,"{""C"":2.3,""epsilon"":0.051334208327950485,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,999,14,0.3913,"{""C"":2.4000000000000004,""epsilon"":0.04876749791155296,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,999,15,0.4013,"{""C"":2.5,""epsilon"":0.046329123015975304,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,999,16,0.4035,"{""C"":2.6,""epsilon"":0.04401266686517654,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,999,17,0.4028,"{""C"":2.7,""epsilon"":0.04181203352191771,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,999,18,0.4123,"{""C"":2.8,""epsilon"":0.039721431845821824,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,999,19,0.4094,"{""C"":2.9000000000000004,""epsilon"":0.03773536025353073,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,999,20,0.4114,"{""C"":3.0,""epsilon"":0.03584859224085419,""gamma"":""scale"",""kernel"":""rbf""}"
air_quality,BWO-SVR,999,21,0.426,"{""C"":3.1,""epsilon"":0.03405616262881148,""gamma"":""scale"",""kernel"":""rbf""}"
